       5,       12, 4.3859649123e-03 
       5,       13, 4.3859649123e-03 
       5,       14, 4.3859649123e-03 
       5,       15, 4.3859649123e-03 
       5,       16, 4.3859649123e-03 
       5,       17, 4.3859649123e-03 
       6,       10, 4.3859649123e-03 
       6,       11, 4.3859649123e-03 
       6,       12, 4.3859649123e-03 
       6,       17, 4.3859649123e-03 
       6,       18, 4.3859649123e-03 
       7,        9, 4.3859649123e-03 
       7,       10, 4.3859649123e-03 
       7,       18, 4.3859649123e-03 
       7,       19, 4.3859649123e-03 
       8,        7, 4.3859649123e-03 
       8,        8, 4.3859649123e-03 
       8,       21, 4.3859649123e-03 
       8,       22, 4.3859649123e-03 
       9,        7, 4.3859649123e-03 
       9,       22, 4.3859649123e-03 
       9,       23, 4.3859649123e-03 
      10,       23, 4.3859649123e-03 
      11,        6, 4.3859649123e-03 
      12,        6, 4.3859649123e-03 
      12,       24, 4.3859649123e-03 
      13,        6, 4.3859649123e-03 
      13,       24, 4.3859649123e-03 
      13,       25, 4.3859649123e-03 
      14,        5, 4.3859649123e-03 
      14,       25, 4.3859649123e-03 
      14,       26, 4.3859649123e-03 
      15,        5, 4.3859649123e-03 
      15,       26, 4.3859649123e-03 
      16,        5, 4.3859649123e-03 
      16,       26, 4.3859649123e-03 
      16,       27, 4.3859649123e-03 
      17,        4, 4.3859649123e-03 
      17,        5, 4.3859649123e-03 
      17,       27, 4.3859649123e-03 
      18,        4, 4.3859649123e-03 
      18,       27, 4.3859649123e-03 
      18,       28, 4.3859649123e-03 
      19,        4, 4.3859649123e-03 
      19,       28, 4.3859649123e-03 
      20,        4, 4.3859649123e-03 
      20,       18, 4.3859649123e-03 
      20,       19, 4.3859649123e-03 
      20,       20, 4.3859649123e-03 
      20,       21, 4.3859649123e-03 
      20,       22, 4.3859649123e-03 
      20,       29, 4.3859649123e-03 
      21,        4, 4.3859649123e-03 
      21,       17, 4.3859649123e-03 
      21,       18, 4.3859649123e-03 
      21,       22, 4.3859649123e-03 
      21,       23, 4.3859649123e-03 
      21,       24, 4.3859649123e-03 
      21,       29, 4.3859649123e-03 
      22,        4, 4.3859649123e-03 
      22,       16, 4.3859649123e-03 
      22,       17, 4.3859649123e-03 
      22,       24, 4.3859649123e-03 
      22,       25, 4.3859649123e-03 
      22,       29, 4.3859649123e-03 
      23,        4, 4.3859649123e-03 
      23,       15, 4.3859649123e-03 
      23,       16, 4.3859649123e-03 
      23,       25, 4.3859649123e-03 
      23,       26, 4.3859649123e-03 
      24,        4, 4.3859649123e-03 
      24,       14, 4.3859649123e-03 
      24,       15, 4.3859649123e-03 
      24,       26, 4.3859649123e-03 
      25,        4, 4.3859649123e-03 
      25,       14, 4.3859649123e-03 
      25,       17, 4.3859649123e-03 
      25,       18, 4.3859649123e-03 
      25,       19, 4.3859649123e-03 
      25,       20, 4.3859649123e-03 
      25,       21, 4.3859649123e-03 
      25,       22, 4.3859649123e-03 
      25,       23, 4.3859649123e-03 
      25,       26, 4.3859649123e-03 
      25,       27, 4.3859649123e-03 
      26,        4, 4.3859649123e-03 
      26,       13, 4.3859649123e-03 
      26,       14, 4.3859649123e-03 
      26,       26, 4.3859649123e-03 
      26,       27, 4.3859649123e-03 
      26,       30, 4.3859649123e-03 
      27,        4, 4.3859649123e-03 
      27,       11, 4.3859649123e-03 
      27,       12, 4.3859649123e-03 
      27,       14, 4.3859649123e-03 
      27,       27, 4.3859649123e-03 
      27,       28, 4.3859649123e-03 
      27,       29, 4.3859649123e-03 
      27,       30, 4.3859649123e-03 
      28,        4, 4.3859649123e-03 
      28,       10, 4.3859649123e-03 
      28,       11, 4.3859649123e-03 
      28,       14, 4.3859649123e-03 
      28,       27, 4.3859649123e-03 
      28,       29, 4.3859649123e-03 
      28,       30, 4.3859649123e-03 
      29,        5, 4.3859649123e-03 
      29,        9, 4.3859649123e-03 
      29,       10, 4.3859649123e-03 
      29,       14, 4.3859649123e-03 
      29,       27, 4.3859649123e-03 
      29,       30, 4.3859649123e-03 
      30,        5, 4.3859649123e-03 
      30,        8, 4.3859649123e-03 
      30,        9, 4.3859649123e-03 
      30,       14, 4.3859649123e-03 
      30,       15, 4.3859649123e-03 
      30,       27, 4.3859649123e-03 
      30,       30, 4.3859649123e-03 
      31,        5, 4.3859649123e-03 
      31,        8, 4.3859649123e-03 
      31,       15, 4.3859649123e-03 
      31,       26, 4.3859649123e-03 
      31,       27, 4.3859649123e-03 
      31,       30, 4.3859649123e-03 
      31,       31, 4.3859649123e-03 
      32,        5, 4.3859649123e-03 
      32,        7, 4.3859649123e-03 
      32,       16, 4.3859649123e-03 
      32,       25, 4.3859649123e-03 
      32,       26, 4.3859649123e-03 
      32,       30, 4.3859649123e-03 
      32,       31, 4.3859649123e-03 
      33,        5, 4.3859649123e-03 
      33,        6, 4.3859649123e-03 
      33,       18, 4.3859649123e-03 
      33,       19, 4.3859649123e-03 
      33,       20, 4.3859649123e-03 
      33,       22, 4.3859649123e-03 
      33,       23, 4.3859649123e-03 
      33,       24, 4.3859649123e-03 
      33,       31, 4.3859649123e-03 
      33,       32, 4.3859649123e-03 
      34,        6, 4.3859649123e-03 
      34,       20, 4.3859649123e-03 
      34,       21, 4.3859649123e-03 
      34,       22, 4.3859649123e-03 
      34,       31, 4.3859649123e-03 
      34,       32, 4.3859649123e-03 
      35,        6, 4.3859649123e-03 
      35,       31, 4.3859649123e-03 
      35,       32, 4.3859649123e-03 
      36,        6, 4.3859649123e-03 
      36,       31, 4.3859649123e-03 
      36,       32, 4.3859649123e-03 
      37,        6, 4.3859649123e-03 
      37,       31, 4.3859649123e-03 
      37,       32, 4.3859649123e-03 
      38,       31, 4.3859649123e-03 
      39,        7, 4.3859649123e-03 
      39,       30, 4.3859649123e-03 
      39,       31, 4.3859649123e-03 
      40,        7, 4.3859649123e-03 
      40,       30, 4.3859649123e-03 
      41,        7, 4.3859649123e-03 
      41,        8, 4.3859649123e-03 
      41,       30, 4.3859649123e-03 
      42,        8, 4.3859649123e-03 
      42,       29, 4.3859649123e-03 
      42,       30, 4.3859649123e-03 
      43,        8, 4.3859649123e-03 
      43,        9, 4.3859649123e-03 
      43,       28, 4.3859649123e-03 
      43,       29, 4.3859649123e-03 
      43,       30, 4.3859649123e-03 
      44,        9, 4.3859649123e-03 
      44,       10, 4.3859649123e-03 
      44,       11, 4.3859649123e-03 
      44,       26, 4.3859649123e-03 
      44,       27, 4.3859649123e-03 
      44,       28, 4.3859649123e-03 
      44,       30, 4.3859649123e-03 
      45,       10, 4.3859649123e-03 
      45,       11, 4.3859649123e-03 
      45,       12, 4.3859649123e-03 
      45,       13, 4.3859649123e-03 
      45,       14, 4.3859649123e-03 
      45,       23, 4.3859649123e-03 
      45,       24, 4.3859649123e-03 
      46,       11, 4.3859649123e-03 
      46,       14, 4.3859649123e-03 
      46,       15, 4.3859649123e-03 
      46,       16, 4.3859649123e-03 
      46,       17, 4.3859649123e-03 
      46,       18, 4.3859649123e-03 
      46,       19, 4.3859649123e-03 
      46,       20, 4.3859649123e-03 
      46,       21, 4.3859649123e-03 
      46,       22, 4.3859649123e-03 
      46,       23, 4.3859649123e-03 
      46,       29, 4.3859649123e-03 
      47,       11, 4.3859649123e-03 
      47,       12, 4.3859649123e-03 
      47,       29, 4.3859649123e-03 
      48,       12, 4.3859649123e-03 
      48,       28, 4.3859649123e-03 
      48,       29, 4.3859649123e-03 
      49,       13, 4.3859649123e-03 
      49,       28, 4.3859649123e-03 
      50,       13, 4.3859649123e-03 
      50,       14, 4.3859649123e-03 
      50,       27, 4.3859649123e-03 
      50,       28, 4.3859649123e-03 
      51,       15, 4.3859649123e-03 
      51,       16, 4.3859649123e-03 
      51,       17, 4.3859649123e-03 
      51,       25, 4.3859649123e-03 
      51,       26, 4.3859649123e-03 
      52,       17, 4.3859649123e-03 
      52,       18, 4.3859649123e-03 
      52,       24, 4.3859649123e-03 
      52,       25, 4.3859649123e-03 
      53,       18, 4.3859649123e-03 
      53,       19, 4.3859649123e-03 
      53,       20, 4.3859649123e-03 
      53,       21, 4.3859649123e-03 
      53,       22, 4.3859649123e-03 
      53,       23, 4.3859649123e-03 
