       2,       20, 4.0650406504e-03 
       2,       21, 4.0650406504e-03 
       2,       22, 4.0650406504e-03 
       2,       23, 4.0650406504e-03 
       2,       24, 4.0650406504e-03 
       2,       25, 4.0650406504e-03 
       3,       18, 4.0650406504e-03 
       3,       19, 4.0650406504e-03 
       3,       25, 4.0650406504e-03 
       3,       26, 4.0650406504e-03 
       4,       17, 4.0650406504e-03 
       4,       26, 4.0650406504e-03 
       4,       27, 4.0650406504e-03 
       4,       28, 4.0650406504e-03 
       5,       15, 4.0650406504e-03 
       5,       16, 4.0650406504e-03 
       5,       29, 4.0650406504e-03 
       6,       14, 4.0650406504e-03 
       6,       15, 4.0650406504e-03 
       6,       30, 4.0650406504e-03 
       7,       13, 4.0650406504e-03 
       7,       14, 4.0650406504e-03 
       7,       30, 4.0650406504e-03 
       7,       31, 4.0650406504e-03 
       8,       13, 4.0650406504e-03 
       8,       31, 4.0650406504e-03 
       9,       12, 4.0650406504e-03 
       9,       13, 4.0650406504e-03 
       9,       32, 4.0650406504e-03 
      10,       11, 4.0650406504e-03 
      10,       12, 4.0650406504e-03 
      10,       32, 4.0650406504e-03 
      11,       11, 4.0650406504e-03 
      12,       33, 4.0650406504e-03 
      13,       33, 4.0650406504e-03 
      14,       10, 4.0650406504e-03 
      14,       33, 4.0650406504e-03 
      15,       10, 4.0650406504e-03 
      15,       33, 4.0650406504e-03 
      16,        9, 4.0650406504e-03 
      16,       10, 4.0650406504e-03 
      16,       22, 4.0650406504e-03 
      16,       23, 4.0650406504e-03 
      16,       24, 4.0650406504e-03 
      16,       25, 4.0650406504e-03 
      16,       26, 4.0650406504e-03 
      16,       34, 4.0650406504e-03 
      17,        9, 4.0650406504e-03 
      17,       19, 4.0650406504e-03 
      17,       20, 4.0650406504e-03 
      17,       21, 4.0650406504e-03 
      17,       22, 4.0650406504e-03 
      17,       26, 4.0650406504e-03 
      17,       27, 4.0650406504e-03 
      17,       28, 4.0650406504e-03 
      17,       29, 4.0650406504e-03 
      17,       34, 4.0650406504e-03 
      18,        9, 4.0650406504e-03 
      18,       18, 4.0650406504e-03 
      18,       29, 4.0650406504e-03 
      18,       30, 4.0650406504e-03 
      18,       31, 4.0650406504e-03 
      18,       34, 4.0650406504e-03 
      19,        8, 4.0650406504e-03 
      19,        9, 4.0650406504e-03 
      19,       15, 4.0650406504e-03 
      19,       16, 4.0650406504e-03 
      19,       32, 4.0650406504e-03 
      19,       34, 4.0650406504e-03 
      20,        8, 4.0650406504e-03 
      20,       14, 4.0650406504e-03 
      20,       15, 4.0650406504e-03 
      20,       33, 4.0650406504e-03 
      20,       34, 4.0650406504e-03 
      20,       35, 4.0650406504e-03 
      21,        8, 4.0650406504e-03 
      21,       14, 4.0650406504e-03 
      21,       33, 4.0650406504e-03 
      21,       34, 4.0650406504e-03 
      21,       35, 4.0650406504e-03 
      22,        8, 4.0650406504e-03 
      22,       13, 4.0650406504e-03 
      22,       14, 4.0650406504e-03 
      22,       34, 4.0650406504e-03 
      22,       35, 4.0650406504e-03 
      23,        8, 4.0650406504e-03 
      23,       13, 4.0650406504e-03 
      23,       35, 4.0650406504e-03 
      24,        7, 4.0650406504e-03 
      24,        8, 4.0650406504e-03 
      24,       12, 4.0650406504e-03 
      24,       13, 4.0650406504e-03 
      24,       35, 4.0650406504e-03 
      25,        7, 4.0650406504e-03 
      25,       12, 4.0650406504e-03 
      25,       35, 4.0650406504e-03 
      25,       36, 4.0650406504e-03 
      26,        7, 4.0650406504e-03 
      26,       12, 4.0650406504e-03 
      26,       35, 4.0650406504e-03 
      26,       36, 4.0650406504e-03 
      27,        7, 4.0650406504e-03 
      27,       12, 4.0650406504e-03 
      27,       24, 4.0650406504e-03 
      27,       25, 4.0650406504e-03 
      27,       26, 4.0650406504e-03 
      27,       27, 4.0650406504e-03 
      27,       28, 4.0650406504e-03 
      27,       35, 4.0650406504e-03 
      27,       36, 4.0650406504e-03 
      28,        7, 4.0650406504e-03 
      28,       12, 4.0650406504e-03 
      28,       22, 4.0650406504e-03 
      28,       23, 4.0650406504e-03 
      28,       24, 4.0650406504e-03 
      28,       28, 4.0650406504e-03 
      28,       29, 4.0650406504e-03 
      28,       35, 4.0650406504e-03 
      28,       36, 4.0650406504e-03 
      29,        7, 4.0650406504e-03 
      29,       12, 4.0650406504e-03 
      29,       20, 4.0650406504e-03 
      29,       21, 4.0650406504e-03 
      29,       22, 4.0650406504e-03 
      29,       29, 4.0650406504e-03 
      29,       30, 4.0650406504e-03 
      29,       35, 4.0650406504e-03 
      29,       36, 4.0650406504e-03 
      30,        7, 4.0650406504e-03 
      30,       12, 4.0650406504e-03 
      30,       20, 4.0650406504e-03 
      30,       30, 4.0650406504e-03 
      30,       35, 4.0650406504e-03 
      31,        7, 4.0650406504e-03 
      31,       12, 4.0650406504e-03 
      31,       13, 4.0650406504e-03 
      31,       19, 4.0650406504e-03 
      31,       30, 4.0650406504e-03 
      31,       34, 4.0650406504e-03 
      31,       35, 4.0650406504e-03 
      32,        7, 4.0650406504e-03 
      32,       13, 4.0650406504e-03 
      32,       14, 4.0650406504e-03 
      32,       18, 4.0650406504e-03 
      32,       19, 4.0650406504e-03 
      32,       30, 4.0650406504e-03 
      32,       34, 4.0650406504e-03 
      33,        7, 4.0650406504e-03 
      33,       14, 4.0650406504e-03 
      33,       18, 4.0650406504e-03 
      33,       19, 4.0650406504e-03 
      33,       29, 4.0650406504e-03 
      33,       30, 4.0650406504e-03 
      33,       33, 4.0650406504e-03 
      33,       34, 4.0650406504e-03 
      34,        7, 4.0650406504e-03 
      34,       15, 4.0650406504e-03 
      34,       19, 4.0650406504e-03 
      34,       28, 4.0650406504e-03 
      34,       29, 4.0650406504e-03 
      34,       33, 4.0650406504e-03 
      34,       34, 4.0650406504e-03 
