       5,       29, 4.3290043290e-03 
       5,       30, 4.3290043290e-03 
       5,       31, 4.3290043290e-03 
       5,       32, 4.3290043290e-03 
       5,       33, 4.3290043290e-03 
       5,       34, 4.3290043290e-03 
       5,       35, 4.3290043290e-03 
       5,       36, 4.3290043290e-03 
       6,       27, 4.3290043290e-03 
       6,       28, 4.3290043290e-03 
       6,       29, 4.3290043290e-03 
       6,       37, 4.3290043290e-03 
       6,       38, 4.3290043290e-03 
       6,       39, 4.3290043290e-03 
       7,       26, 4.3290043290e-03 
       7,       27, 4.3290043290e-03 
       7,       39, 4.3290043290e-03 
       7,       40, 4.3290043290e-03 
       7,       41, 4.3290043290e-03 
       8,       24, 4.3290043290e-03 
       8,       25, 4.3290043290e-03 
       8,       41, 4.3290043290e-03 
       8,       42, 4.3290043290e-03 
       9,       22, 4.3290043290e-03 
       9,       44, 4.3290043290e-03 
      10,       44, 4.3290043290e-03 
      11,       21, 4.3290043290e-03 
      11,       45, 4.3290043290e-03 
      12,       20, 4.3290043290e-03 
      12,       21, 4.3290043290e-03 
      12,       45, 4.3290043290e-03 
      13,       19, 4.3290043290e-03 
      13,       20, 4.3290043290e-03 
      13,       46, 4.3290043290e-03 
      14,       19, 4.3290043290e-03 
      14,       46, 4.3290043290e-03 
      15,       18, 4.3290043290e-03 
      15,       19, 4.3290043290e-03 
      15,       20, 4.3290043290e-03 
      15,       21, 4.3290043290e-03 
      15,       22, 4.3290043290e-03 
      15,       23, 4.3290043290e-03 
      15,       24, 4.3290043290e-03 
      15,       25, 4.3290043290e-03 
      15,       26, 4.3290043290e-03 
      15,       27, 4.3290043290e-03 
      15,       28, 4.3290043290e-03 
      15,       29, 4.3290043290e-03 
      15,       46, 4.3290043290e-03 
      15,       47, 4.3290043290e-03 
      16,       15, 4.3290043290e-03 
      16,       16, 4.3290043290e-03 
      16,       17, 4.3290043290e-03 
      16,       18, 4.3290043290e-03 
      16,       33, 4.3290043290e-03 
      16,       34, 4.3290043290e-03 
      16,       35, 4.3290043290e-03 
      16,       47, 4.3290043290e-03 
      17,       14, 4.3290043290e-03 
      17,       15, 4.3290043290e-03 
      17,       17, 4.3290043290e-03 
      17,       36, 4.3290043290e-03 
      17,       47, 4.3290043290e-03 
      18,       14, 4.3290043290e-03 
      18,       17, 4.3290043290e-03 
      18,       37, 4.3290043290e-03 
      18,       38, 4.3290043290e-03 
      18,       47, 4.3290043290e-03 
      18,       48, 4.3290043290e-03 
      19,       13, 4.3290043290e-03 
      19,       17, 4.3290043290e-03 
      19,       38, 4.3290043290e-03 
      19,       39, 4.3290043290e-03 
      19,       48, 4.3290043290e-03 
      20,       12, 4.3290043290e-03 
      20,       17, 4.3290043290e-03 
      20,       39, 4.3290043290e-03 
      20,       40, 4.3290043290e-03 
      20,       48, 4.3290043290e-03 
      21,       11, 4.3290043290e-03 
      21,       12, 4.3290043290e-03 
      21,       17, 4.3290043290e-03 
      21,       40, 4.3290043290e-03 
      21,       41, 4.3290043290e-03 
      21,       48, 4.3290043290e-03 
      22,       11, 4.3290043290e-03 
      22,       16, 4.3290043290e-03 
      22,       17, 4.3290043290e-03 
      22,       41, 4.3290043290e-03 
      22,       42, 4.3290043290e-03 
      22,       47, 4.3290043290e-03 
      22,       48, 4.3290043290e-03 
      23,       10, 4.3290043290e-03 
      23,       16, 4.3290043290e-03 
      23,       17, 4.3290043290e-03 
      23,       23, 4.3290043290e-03 
      23,       29, 4.3290043290e-03 
      23,       30, 4.3290043290e-03 
      23,       43, 4.3290043290e-03 
      23,       47, 4.3290043290e-03 
      24,       10, 4.3290043290e-03 
      24,       17, 4.3290043290e-03 
      24,       22, 4.3290043290e-03 
      24,       23, 4.3290043290e-03 
      24,       30, 4.3290043290e-03 
      24,       31, 4.3290043290e-03 
      24,       43, 4.3290043290e-03 
      24,       44, 4.3290043290e-03 
      24,       47, 4.3290043290e-03 
      25,       10, 4.3290043290e-03 
      25,       17, 4.3290043290e-03 
      25,       22, 4.3290043290e-03 
      25,       31, 4.3290043290e-03 
      25,       32, 4.3290043290e-03 
      25,       44, 4.3290043290e-03 
      25,       47, 4.3290043290e-03 
      26,       10, 4.3290043290e-03 
      26,       17, 4.3290043290e-03 
      26,       22, 4.3290043290e-03 
      26,       32, 4.3290043290e-03 
      26,       33, 4.3290043290e-03 
      26,       44, 4.3290043290e-03 
      26,       46, 4.3290043290e-03 
      26,       47, 4.3290043290e-03 
      27,       10, 4.3290043290e-03 
      27,       17, 4.3290043290e-03 
      27,       23, 4.3290043290e-03 
      27,       33, 4.3290043290e-03 
      27,       46, 4.3290043290e-03 
      28,       10, 4.3290043290e-03 
      28,       17, 4.3290043290e-03 
      28,       18, 4.3290043290e-03 
      28,       23, 4.3290043290e-03 
      28,       33, 4.3290043290e-03 
      28,       34, 4.3290043290e-03 
      28,       45, 4.3290043290e-03 
      28,       46, 4.3290043290e-03 
      29,       10, 4.3290043290e-03 
      29,       11, 4.3290043290e-03 
      29,       18, 4.3290043290e-03 
      29,       23, 4.3290043290e-03 
      29,       24, 4.3290043290e-03 
      29,       34, 4.3290043290e-03 
      29,       45, 4.3290043290e-03 
      30,       11, 4.3290043290e-03 
      30,       12, 4.3290043290e-03 
      30,       19, 4.3290043290e-03 
      30,       25, 4.3290043290e-03 
      30,       26, 4.3290043290e-03 
      30,       33, 4.3290043290e-03 
      30,       34, 4.3290043290e-03 
      30,       44, 4.3290043290e-03 
      31,       12, 4.3290043290e-03 
      31,       19, 4.3290043290e-03 
      31,       20, 4.3290043290e-03 
      31,       27, 4.3290043290e-03 
      31,       28, 4.3290043290e-03 
      31,       32, 4.3290043290e-03 
      31,       33, 4.3290043290e-03 
      31,       44, 4.3290043290e-03 
      32,       12, 4.3290043290e-03 
      32,       13, 4.3290043290e-03 
      32,       20, 4.3290043290e-03 
      32,       21, 4.3290043290e-03 
      32,       29, 4.3290043290e-03 
      32,       30, 4.3290043290e-03 
      32,       31, 4.3290043290e-03 
      32,       32, 4.3290043290e-03 
      32,       43, 4.3290043290e-03 
      32,       44, 4.3290043290e-03 
      33,       13, 4.3290043290e-03 
      33,       21, 4.3290043290e-03 
      33,       42, 4.3290043290e-03 
      33,       44, 4.3290043290e-03 
      34,       14, 4.3290043290e-03 
      34,       22, 4.3290043290e-03 
      34,       40, 4.3290043290e-03 
      34,       41, 4.3290043290e-03 
      34,       43, 4.3290043290e-03 
      34,       44, 4.3290043290e-03 
      35,       14, 4.3290043290e-03 
      35,       15, 4.3290043290e-03 
      35,       22, 4.3290043290e-03 
      35,       23, 4.3290043290e-03 
      35,       39, 4.3290043290e-03 
      35,       40, 4.3290043290e-03 
      35,       42, 4.3290043290e-03 
      35,       43, 4.3290043290e-03 
      36,       15, 4.3290043290e-03 
      36,       16, 4.3290043290e-03 
      36,       23, 4.3290043290e-03 
      36,       24, 4.3290043290e-03 
      36,       25, 4.3290043290e-03 
